player,player_id,ht_in_in,wt,birth_date,colleges,from_season,to_season,debut,hof,n_seasons,lg,teams,pos,career_g,career_gs,mp_per_game,fg_per_game,fga_per_game,fg_percent,x3p_per_game,x3pa_per_game,x3p_percent,x2p_per_game,x2pa_per_game,x2p_percent,e_fg_percent,ft_per_game,fta_per_game,ft_percent,orb_per_game,drb_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pf_per_game,pts_per_game,career_mp,career_fg,career_fga,career_x3p,career_x3pa,career_x2p,career_x2pa,career_ft,career_fta,career_orb,career_drb,career_trb,career_ast,career_stl,career_blk,career_tov,career_pf,career_pts,career_trp_dbl,career_per,career_ts_percent,career_x3p_ar,career_f_tr,career_orb_percent,career_drb_percent,career_trb_percent,career_ast_percent,career_stl_percent,career_blk_percent,career_tov_percent,career_usg_percent,career_ows,career_dws,career_ws,career_ws_48,career_obpm,career_dbpm,career_bpm,career_vorp,career_fg_per_100_poss,career_fga_per_100_poss,career_x3p_per_100_poss,career_x3pa_per_100_poss,career_x2p_per_100_poss,career_x2pa_per_100_poss,career_ft_per_100_poss,career_fta_per_100_poss,career_orb_per_100_poss,career_drb_per_100_poss,career_trb_per_100_poss,career_ast_per_100_poss,career_stl_per_100_poss,career_blk_per_100_poss,career_tov_per_100_poss,career_pf_per_100_poss,career_pts_per_100_poss,career_o_rtg,career_d_rtg,career_pg_percent,career_sg_percent,career_sf_percent,career_pf_percent,career_c_percent,career_on_court_plus_minus_per_100_poss,career_net_plus_minus_per_100_poss,career_bad_pass_turnover,career_lost_ball_turnover,career_shooting_foul_committed,career_offensive_foul_committed,career_shooting_foul_drawn,career_offensive_foul_drawn,career_points_generated_by_assists,career_and1,career_fga_blocked,career_avg_dist_fga,career_percent_fga_from_x0_3_range,career_percent_fga_from_x3_10_range,career_percent_fga_from_x10_16_range,career_percent_fga_from_x16_3p_range,career_percent_fga_from_x3p_range,career_fg_percent_from_x0_3_range,career_fg_percent_from_x3_10_range,career_fg_percent_from_x10_16_range,career_fg_percent_from_x16_3p_range,career_percent_assisted_x2p_fg,career_percent_assisted_x3p_fg,career_percent_dunks_of_fga,career_num_of_dunks,career_percent_corner_3s_of_3pa,career_corner_3_point_percent,career_num_heaves_attempted,career_num_heaves_made,career_CHMP_count,career_FMVP_count,career_all_star_count,career_all_defense_share_mean,career_all_nba_share_mean,career_all_rookie_share_mean,career_all_defense_1st_count,career_all_defense_2nd_count,career_all_defense_ORV_count,career_all_nba_1T_count,career_all_nba_2T_count,career_all_nba_3T_count,career_all_nba_ORV_count,career_all_rookie_1st_count,career_all_rookie_2nd_count,career_all_rookie_ORV_count,career_mvp_winner_count,career_mvp_share_mean,career_roy_winner_count,career_roy_share_sum,career_smoy_winner_count,career_smoy_share_mean,career_mip_winner_count,career_mip_share_mean,career_dpoy_winner_count,career_dpoy_share_mean,career_clutch_poy_winner_count,career_clutch_poy_share_mean,from,to,experience,career_percent_fga_from_x2p_range
Larry Costello,costela01,73,186.0,1931-07-02,Niagara University,1955,1965,1954-11-13T00:00:00Z,True,10,NBA,"PHW, SYR, PHI",PG,629,,31.36724960254372,4.60731319554849,10.53577106518283,0.43730194658216387,,,,,,,,3.5691573926868045,4.255961844197138,0.8386253268584236,,,4.0556438791732905,4.78060413354531,,,,3.3751987281399045,12.783783783783784,19730.0,2898,6627,,,,,2245,2677,,,2551.0,3007,,,,2123.0,8041,3.0,14.690734921439432,0.5124379624936646,,0.4055827166751141,,,,19.3,,,,,39.300000000000004,19.400000000000002,58.7,0.1428883933096807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,6,,,0.0,,,,0,1,,,0,,0,0,0.0041111111111111105,0,0.0,,,,,,,,,1955,1968,10,
Gene Shue,shuege01,74,170.0,1931-12-18,Maryland,1955,1964,1954-11-13T00:00:00Z,False,10,NBA,"PHW, NYK, FTW, DET, NYK, BAL",PG,699,,33.38769670958512,5.3147353361945635,13.416309012875537,0.3961399018980593,,,,,,,,3.7739628040057225,4.682403433476395,0.8059883898564009,,,4.0844062947067235,3.7310443490701,,,,2.0100143061516453,14.40343347639485,23338.0,3715,9378,,,,,2638,3273,,,2855.0,2608,,,,1405.0,10068,1.0,13.755518896220753,0.46146683520438775,,0.350044476818922,,,,,,,,,23.599999999999998,15.599999999999998,38.9,0.0800188533721827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,5,,,,,,,1,2,,,0,,0,0,0.004555555555555555,0,0.0,,,,,,,,,1955,1964,10,
Jack Twyman,twymaja01,78,210.0,1934-05-11,Cincinnati,1956,1965,1955-11-05T00:00:00Z,True,10,NBA,"ROC, CIN",SF,750,,33.605333333333334,8.017333333333333,17.833333333333332,0.4495700934579439,,,,,,,,4.3613333333333335,5.610666666666667,0.777328897338403,,,7.008,2.4013333333333335,,,,3.546666666666667,20.396,25204.0,6013,13375,,,,,3271,4208,,,5256.0,1801,,,,2660.0,15297,1.0,17.917929693699413,0.5023956118076496,,0.31197865418187587,,,,8.9,,,,,58.3,14.8,73.3,0.1392872956673544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,6,,,0.0,,,,0,2,,,0,,0,0,0.0066,0,0.0,,,,,,,,,1956,1966,10,
Tom Gola,golato01,78,205.0,1933-01-13,La Salle,1956,1966,1955-11-17T00:00:00Z,True,10,NBA,"PHW, SFW, NYK",SG,698,,32.27650429799427,4.2464183381088825,9.861031518624642,0.43062618044457357,,,,,,,,2.7836676217765044,3.66189111747851,0.7601721439749609,,,8.04727793696275,4.243553008595988,,,,3.8510028653295127,11.276504297994268,22529.0,2964,6883,,,,,1943,2556,,,5617.0,2962,,,,2688.0,7871,20.0,14.14984242531848,0.49194842203382305,,0.37539185050379503,,,,18.68209530483532,,,,,29.000000000000004,24.2,53.300000000000004,0.11351804341071509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,5,,0.0,0.0,,,,0,1,,,0,,0,0,0.0034999999999999996,0,0.0,,,,,,,,,1956,1966,10,
Al Bianchi,biancal01,75,185.0,1932-03-26,Bowling Green,1957,1966,1956-10-27T00:00:00Z,False,10,NBA,"SYR, PHI",PG,687,,19.86754002911208,3.2197962154294033,8.615720524017467,0.37371177563777663,,,,,,,,1.6390101892285298,2.3173216885007277,0.707286432160804,,,2.506550218340611,2.1790393013100435,,,,3.011644832605531,8.078602620087336,13649.0,2212,5919,,,,,1126,1592,,,1722.0,1497,,,,2069.0,5550,0.0,9.57158033555572,0.4196108139790461,,0.27289545021613304,,,,15.022405271828664,,,,,-4.2,12.300000000000002,8.299999999999999,0.02884856033409041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0.0,0.0,,,,0,0,,,0,,0,0,0.0002,0,0.0,,,,,,,,,1957,1966,10,
Richie Guerin,gueriri01,76,195.0,1932-05-29,Iona College,1957,1966,1956-10-27T00:00:00Z,True,10,NBA,"NYK, STL",SG,733,,33.61255115961801,6.452933151432469,15.586630286493861,0.4140043763676149,,,,,,,,5.410641200545703,6.900409276944066,0.7841043890865955,,,5.491132332878581,5.1227830832196455,,,,3.338335607094134,18.31650750341064,24638.0,4730,11425,,,,,3966,5058,,,4025.0,3755,,,,2447.0,13426,16.0,17.67564331520416,0.49051931974997964,,0.4474907460021106,,,,23.54914625092799,,,,,45.70000000000001,17.799999999999997,63.400000000000006,0.12341768812403606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,6,,0.0,0.0,,,,0,3,,,0,,0,0,0.0032,0,0.0,,,,,,,,,1957,1970,10,
Willie Naulls,naullwi01,78,225.0,1934-10-07,UCLA,1957,1966,1956-10-27T00:00:00Z,False,10,NBA,"STL, NYK, SFW, BOS",SF,716,,28.798882681564248,6.32122905027933,15.565642458100559,0.4061013907581875,,,,,,,,3.1466480446927374,3.874301675977654,0.8121845710165826,,,9.089385474860336,1.5558659217877095,,,,3.094972067039106,15.789106145251397,20620.0,4526,11145,,,,,2253,2774,,,6508.0,1114,,,,2216.0,11305,0.0,16.316435499515034,0.4557772550921435,,0.24904515033947622,,,,7.0966873706004145,,,,,14.2,20.200000000000003,34.199999999999996,0.07979306498545102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,4,,0.0,0.0,,,,0,0,,,0,,0,0,0.0010999999999999998,0,0.0,,,,,,,,,1957,1966,10,
Cliff Hagan,hagancl01,76,210.0,1931-12-09,Kentucky,1957,1966,1956-11-03T00:00:00Z,True,10,NBA,STL,SF,745,,29.169127516778524,7.0322147651006714,15.610738255033556,0.4504729148753224,,,,,,,,3.985234899328859,4.995973154362416,0.7976894142933907,,,6.8671140939597315,3.0093959731543625,,,,3.2053691275167786,18.0496644295302,21731.0,5239,11630,,,,,2969,3722,,,5116.0,2242,,,,2388.0,13447,5.0,19.53189452855368,0.5054173300814505,,0.3215342598131701,,,,13.067158774373258,,,,,53.199999999999996,21.8,75.0,0.16597220560489623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,5,,0.0,0.0,,,,0,2,,,0,,0,0,0.0043,0,0.0,,,,,,,,,1957,1970,10,
Bill Russell,russebi01,82,215.0,1934-02-12,San Francisco,1957,1966,1956-12-22T00:00:00Z,True,10,NBA,BOS,C,727,,42.895460797799174,6.393397524071527,14.521320495185694,0.44027659372927913,,,,,,,,3.3177441540577717,5.913342503438789,0.5610607117934403,,,23.363136176066025,3.984869325997249,,,,2.559834938101788,16.104539202200826,31185.0,4648,10557,,,,,2412,4299,,,16985.0,2897,,,,1861.0,11708,8.0,19.5002405002405,0.46978239538239536,,0.4085088023088024,,,,14.305837711617047,,,,,25.5,106.70000000000002,132.1,0.20326891133557803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,9,,0.54,0.0,,,,3,9,,,0,,0,5,0.44930000000000003,0,0.0,,,,,,,,,1957,1969,10,
Sam Jones,jonessa01,76,198.0,1933-06-24,NC Central,1958,1967,1957-10-22T00:00:00Z,True,10,NBA,BOS,SG,728,,27.550824175824175,7.079670329670329,15.513736263736265,0.45634850363024615,,,,,,,,3.3104395604395602,4.1304945054945055,0.8014632524110409,,,5.059065934065934,2.4876373626373627,,,,1.9684065934065933,17.46978021978022,20057.0,5154,11294,,,,,2410,3007,,,3683.0,1811,,,,1433.0,12718,0.0,18.839936181881637,0.5031961409981554,,0.2663062272523309,,,,13.865580448065174,,,,,42.099999999999994,37.4,79.80000000000001,0.19066181383058284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,4,,0.358,0.0,,,,0,3,,,0,,0,0,0.0083,0,0.0,,,,,,,,,1958,1969,10,
Connie Dierking,dierkco01,81,222.0,1936-10-02,Cincinnati,1959,1971,1958-10-19T00:00:00Z,False,10,NBA,"SYR, PHI, SFW, CIN, PHI",C,706,5.0,21.91784702549575,4.0609065155807365,9.745042492917847,0.41671511627906976,0.0,0.0,,0.0,0.0,,0.41671511627906976,1.9263456090651558,2.763456090651558,0.6970784213223987,0.0,0.0,6.737960339943343,1.4915014164305949,,,0.0,2.9390934844192635,10.048158640226628,15474.0,2867,6880,0.0,0.0,0.0,0.0,1360,1951,0.0,0.0,4757.0,1053,,,0.0,2075.0,7094,0.0,13.443511697040195,0.45758698461936154,0.0,0.28511244668476154,,,1.2515426931356135,10.205987199222232,,,0.0,0.0,2.100000000000001,11.000000000000002,13.2,0.04103554349230967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0.0,0,0,,0,0,,,0,,0,0,0.0,0,0.0,,,,,,,,,1959,1971,10,
Hal Greer,greerha01,74,175.0,1936-06-26,Marshall,1959,1968,1958-10-19T00:00:00Z,True,10,NBA,"SYR, PHI",SG,760,,35.703947368421055,7.889473684210526,17.36315789473684,0.45438011518642013,0.0,0.0,,0.0,0.0,,0.45438011518642013,4.282894736842105,5.347368421052631,0.8009350393700787,0.0,0.0,5.411842105263158,3.848684210526316,,,0.0,3.457894736842105,20.061842105263157,27135.0,5996,13196,0.0,0.0,0.0,0.0,3255,4064,0.0,0.0,4113.0,2925,,,0.0,2628.0,15247,1.0,16.24865303114059,0.5086542104293349,0.0,0.30696207849640683,,,0.0,15.199112016293277,,,0.0,0.0,51.4,26.500000000000004,77.89999999999999,0.13783464160678094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,8,,0.3383333333333334,0.0,,,,0,6,,,0,,0,0,0.0006000000000000001,0,0.0,,,,,,,,,1959,1973,10,
Elgin Baylor,bayloel01,77,225.0,1934-09-16,"College of Idaho, Seattle University",1959,1968,1958-10-22T00:00:00Z,True,10,NBA,"MNL, LAL",SF,705,,40.12765957446808,10.499290780141845,24.64113475177305,0.4260879576329726,0.0,0.0,,0.0,0.0,,0.4260879576329726,7.148936170212766,9.126241134751773,0.7833385141436121,0.0,0.0,14.228368794326242,4.156028368794326,,,0.0,3.1687943262411347,28.147517730496453,28290.0,7402,17372,0.0,0.0,0.0,0.0,5040,6434,0.0,0.0,10031.0,2930,,,0.0,2234.0,19844,20.0,23.18428773418169,0.4902635560268646,0.0,0.3702962884411453,,,0.0,14.592318409808657,,,0.0,0.0,53.8,33.5,87.3,0.1481496641922941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,9,,0.523,0.0,,,,9,9,,,0,,0,0,0.1444,1,0.859,,,,,,,,,1959,1972,10,
Wayne Embry,embrywa01,80,240.0,1937-03-26,Miami University,1959,1968,1958-10-22T00:00:00Z,True,10,NBA,"CIN, BOS",C,753,,25.774236387782203,4.795484727755644,10.853917662682603,0.4418206289000367,0.0,0.0,,0.0,0.0,,0.4418206289000367,2.8353253652058434,4.450199203187251,0.6371232467920024,0.0,0.0,9.126162018592298,1.3877822045152723,,,0.0,3.3678618857901728,12.426294820717132,19408.0,3611,8173,0.0,0.0,0.0,0.0,2135,3351,0.0,0.0,6872.0,1045,,,0.0,2536.0,9357,1.0,15.328709810387467,0.48430198887056886,0.0,0.41147552555647154,,,0.0,5.85304611242006,,,0.0,0.0,21.200000000000003,13.3,34.2,0.08507393858202802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,5,,0.0,0.0,,,,0,0,,,0,,0,0,0.0002,0,0.0,,,,,,,,,1959,1969,10,
Dave Gambee,gambeda01,78,215.0,1937-04-16,Oregon State,1959,1968,1958-10-23T00:00:00Z,False,10,NBA,"STL, CIN, SYR, PHI, SDR",SF,618,,20.692556634304207,3.923948220064725,9.351132686084142,0.41962277210590065,0.0,0.0,,0.0,0.0,,0.41962277210590065,3.203883495145631,3.899676375404531,0.8215767634854771,0.0,0.0,5.485436893203883,1.0598705501618122,,,0.0,2.9919093851132685,11.05177993527508,12788.0,2425,5779,0.0,0.0,0.0,0.0,1980,2410,0.0,0.0,3390.0,655,,,0.0,1849.0,6830,0.0,15.028002815139194,0.4988908351579606,0.0,0.4171975289333751,,,0.0,7.868526825767092,,,0.0,0.0,19.4,12.5,31.7,0.11912652486706288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,0.0,0.0,,,,0,0,,,0,,0,0,0.0,0,0.0,,,,,,,,,1959,1970,10,
Guy Rodgers,rodgegu01,72,185.0,1935-09-01,Temple,1959,1968,1958-12-11T00:00:00Z,True,10,NBA,"PHW, SFW, CHI, CIN",PG,747,,34.4805890227577,4.995983935742972,13.19277108433735,0.3786910197869102,0.0,0.0,,0.0,0.0,,0.3786910197869102,2.5622489959839356,3.5890227576974567,0.7139127191346513,0.0,0.0,4.673360107095047,8.223560910307897,,,0.0,3.145917001338688,12.55421686746988,25757.0,3732,9855,0.0,0.0,0.0,0.0,1914,2681,0.0,0.0,3491.0,6143,,,0.0,2350.0,9378,19.0,13.533885933920875,0.4231210932950266,0.0,0.27050064060255463,,,0.0,36.029187071498534,,,0.0,0.0,-4.5,35.9,31.2,0.058414838684629426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,4,,0.0,0.0,,,,0,0,,,0,,0,0,0.0,0,0.0,,,,,,,,,1959,1970,10,
Tom Hawkins,hawkito01,77,210.0,1936-12-22,Notre Dame,1960,1969,1959-10-18T00:00:00Z,False,10,NBA,"MNL, LAL, CIN, LAL",SF,764,,24.168848167539267,3.613874345549738,8.077225130890053,0.4474153297682709,0.0,0.0,,0.0,0.0,,0.4474153297682709,1.5052356020942408,2.6387434554973823,0.5704365079365079,0.0,0.0,6.030104712041885,1.1400523560209423,,,0.0,2.897905759162304,8.732984293193716,18465.0,2761,6171,0.0,0.0,0.0,0.0,1150,2016,0.0,0.0,4607.0,871,,,0.0,2214.0,6672,0.0,10.732233956133225,0.47384857839155153,0.0,0.3276021662604929,,,0.0,5.96572043451527,,,0.0,0.0,9.6,14.399999999999999,24.000000000000004,0.06256463579745465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0.0,0,0,,0,0,,,0,,0,0,0.0,0,0.0,,,,,,,,,1960,1969,10,
Bailey Howell,howelba01,79,210.0,1937-01-20,Mississippi State,1960,1969,1959-10-18T00:00:00Z,True,10,NBA,"DET, BAL, BOS",PF,786,,34.30025445292621,7.368956743002545,15.226463104325699,0.4839572192513369,0.0,0.0,,0.0,0.0,,0.4839572192513369,5.438931297709924,7.125954198473282,0.7632565613283342,0.0,0.0,10.676844783715012,2.05852417302799,,,0.0,3.8206106870229006,20.176844783715012,26960.0,5792,11968,0.0,0.0,0.0,0.0,4275,5601,0.0,0.0,8392.0,1618,,,0.0,3003.0,15859,0.0,19.66867581602374,0.5502916913946587,0.0,0.4764975890207715,,,0.0,7.9863788640170545,,,0.0,0.0,79.9,26.699999999999996,106.6,0.18986483679525223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,6,0.0,0.0,0.0,0,0,,0,1,,,0,,0,0,0.0024000000000000002,0,0.0,,,,,,,,,1960,1971,10,
Rudy LaRusso,larusru01,79,220.0,1937-11-11,Dartmouth College,1960,1969,1959-10-18T00:00:00Z,False,10,NBA,"MNL, LAL, SFW",PF,736,,33.27038043478261,5.573369565217392,12.936141304347826,0.43083709694359834,0.0,0.0,,0.0,0.0,,0.43083709694359834,4.487771739130435,5.853260869565218,0.7667130919220055,0.0,0.0,9.423913043478262,2.114130434782609,,,0.0,3.46875,15.634510869565217,24487.0,4102,9521,0.0,0.0,0.0,0.0,3303,4308,0.0,0.0,6936.0,1556,,,0.0,2553.0,11507,0.0,15.470335279944461,0.5050158859803161,0.0,0.45768856944501174,,,0.0,9.264236670339917,,,0.0,0.0,35.9,25.4,61.4,0.12058941479152202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,0.429,0.0,0.0,0,1,,0,0,,,0,,0,0,0.0,0,0.0,,,,,,,,,1960,1969,10,
Wilt Chamberlain,chambwi01,85,275.0,1936-08-21,Kansas,1960,1969,1959-10-24T00:00:00Z,True,10,NBA,"PHW, SFW, PHI, LAL",C,787,,46.64930114358323,13.928843710292249,26.29479034307497,0.5297187590605973,0.0,0.0,,0.0,0.0,,0.5297187590605973,6.5743329097839895,12.778907242693775,0.5144675350502138,0.0,0.0,24.284625158831005,4.5082592121982215,,,0.0,1.8843710292249047,34.43202033036849,36713.0,10962,20694,0.0,0.0,0.0,0.0,5174,10057,0.0,0.0,19112.0,3548,,,0.0,1483.0,27098,74.0,28.157372048048373,0.5460686950126658,0.0,0.5275857870509084,,,0.0,17.98969547325103,,,0.0,0.0,125.20000000000002,73.1,198.29999999999998,0.2593954185166018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,10,0.0,0.72475,0.0,0,0,,7,9,,,0,,0,4,0.3956,1,0.0,,,,,,,,,1960,1973,10,
Bob Ferry,ferrybo01,80,230.0,1937-05-31,Saint Louis,1960,1969,1959-10-24T00:00:00Z,False,10,NBA,"STL, DET, BAL",C,634,,20.233438485804417,3.5094637223974763,8.110410094637224,0.4327110073901206,0.0,0.0,,0.0,0.0,,0.4327110073901206,2.0977917981072554,3.1593059936908516,0.6640039940089866,0.0,0.0,5.2728706624605675,1.4290220820189274,,,0.0,2.2681388012618298,9.116719242902208,12828.0,2225,5142,0.0,0.0,0.0,0.0,1330,2003,0.0,0.0,3343.0,906,,,0.0,1438.0,5780,0.0,13.76859993763642,0.4779591518553165,0.0,0.39421242594324923,,,0.0,9.543477267534842,,,0.0,0.0,11.3,9.0,20.1,0.07564585282195199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0.0,0,0,,0,0,,,0,,0,0,0.0,0,0.0,,,,,,,,,1960,1969,10,
Johnny Green,greenjo01,77,200.0,1933-12-08,Michigan State,1960,1969,1959-10-24T00:00:00Z,False,10,NBA,"NYK, BAL, SDR, PHI",PF,756,,22.53968253968254,4.588624338624339,9.890211640211641,0.46395613213855824,0.0,0.0,,0.0,0.0,,0.46395613213855824,2.1203703703703702,3.986772486772487,0.5318513603185137,0.0,0.0,8.816137566137566,1.414021164021164,,,0.0,2.5555555555555554,11.297619047619047,17040.0,3469,7477,0.0,0.0,0.0,0.0,1603,3014,0.0,0.0,6665.0,1069,,,0.0,1932.0,8541,0.0,17.03318661971831,0.4848575117370892,0.0,0.40453820422535214,,,0.0,9.158735491753207,,,0.0,0.0,18.099999999999998,13.0,31.3,0.0880268192488263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0.0,0.0,0.0,0,0,,0,0,,,0,,0,0,0.0,0,0.0,,,,,,,,,1960,1973,10,
Dick Barnett,barnedi01,76,190.0,1936-10-02,Tennessee State,1960,1970,1959-12-01T00:00:00Z,True,10,NBA,"SYR, LAL, NYK",SG,754,,30.856763925729442,6.6246684350132625,14.420424403183024,0.45939483123333025,0.0,0.0,,0.0,0.0,,0.45939483123333025,3.8687002652519893,5.037135278514588,0.7680358083201685,0.0,0.0,3.151193633952255,2.9840848806366047,,,0.0,2.651193633952255,17.118037135278513,23266.0,4995,10873,0.0,0.0,0.0,0.0,2917,3798,0.0,0.0,2376.0,2250,,,0.0,1999.0,12907,0.0,15.504874065159461,0.5150337402217828,0.0,0.3495955471503481,,,0.0,13.34162330202068,,,0.0,0.0,44.9,16.099999999999998,60.89999999999999,0.12541979712885756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0.0,0.0,0.0,0,0,,0,0,,,0,,0,0,0.0,0,0.0,,,,,,,,,1960,1974,10,
Bob Boozer,boozebo01,80,215.0,1937-04-26,Kansas State,1961,1970,1960-10-19T00:00:00Z,False,10,NBA,"CIN, NYK, LAL, CHI, SEA",PF,794,,29.94206549118388,5.88287153652393,12.711586901763225,0.46279599722580006,0.0,0.0,,0.0,0.0,,0.46279599722580006,3.6448362720403025,4.807304785894207,0.7581870578988734,0.0,0.0,8.418136020151133,1.3967254408060454,,,0.0,2.86272040302267,15.410579345088161,23774.0,4671,10093,0.0,0.0,0.0,0.0,2894,3817,0.0,0.0,6684.0,1109,,,0.0,2273.0,12236,0.0,16.364919660132916,0.5190786152940188,0.0,0.378367922941028,,,0.0,6.686460999595851,,,0.0,0.0,43.4,17.3,60.6,0.12207062337006816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0.0,0.0,0.0,0,0,,0,0,,,0,,0,0,0.0,0,0.0,,,,,,,,,1961,1971,10,
Oscar Robertson,roberos01,77,205.0,1938-11-24,Cincinnati,1961,1970,1960-10-19T00:00:00Z,True,10,NBA,CIN,PG,752,,44.0,10.256648936170214,20.9906914893617,0.4886284447260057,0.0,0.0,,0.0,0.0,,0.4886284447260057,8.753989361702128,10.461436170212766,0.8367865768399644,0.0,0.0,8.48404255319149,10.28058510638298,,,0.0,3.0757978723404253,29.267287234042552,33088.0,7713,15785,0.0,0.0,0.0,0.0,6583,7867,0.0,0.0,6380.0,7731,,,0.0,2313.0,22009,176.0,25.0246917311412,0.5722371252417794,0.0,0.4993931636847196,,,0.0,33.3475838340266,,,0.0,0.0,131.7,22.4,154.10000000000002,0.2237772001934236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10,0.0,0.7173999999999999,0.0,0,0,,9,10,,,0,,0,1,0.2528,1,0.0,,,,,,,,,1961,1974,10,
Jerry West,westje01,75,175.0,1938-05-28,West Virginia,1961,1970,1960-10-19T00:00:00Z,True,10,NBA,LAL,PG,686,,39.83381924198251,9.860058309037901,20.89067055393586,0.47198381131812156,0.0,0.0,,0.0,0.0,,0.47198381131812156,8.186588921282798,10.084548104956268,0.8117953165654813,0.0,0.0,6.288629737609329,5.864431486880466,,,0.0,2.6647230320699706,27.9067055393586,27326.0,6764,14331,0.0,0.0,0.0,0.0,5616,6918,0.0,0.0,4314.0,4023,,,0.0,1828.0,19144,14.0,22.830842421137373,0.5497877845275562,0.0,0.48174840810949277,,,0.0,23.46636535760093,,,0.0,0.0,97.3,25.3,122.69999999999999,0.2155895850106126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,10,0.571,0.7130000000000001,0.0,1,2,,7,9,,,0,,0,0,0.1443,0,0.0,,,,,,,,,1961,1974,10,
Darrall Imhoff,imhofda01,82,220.0,1938-10-11,California,1961,1970,1960-10-20T00:00:00Z,False,10,NBA,"NYK, DET, LAL, PHI",C,718,,23.075208913649025,2.9637883008356547,6.442896935933148,0.46000864677907477,0.0,0.0,,0.0,0.0,,0.46000864677907477,1.532033426183844,2.5598885793871866,0.5984766050054406,0.0,0.0,7.983286908077995,1.7743732590529249,,,0.0,3.1016713091922004,7.459610027855153,16568.0,2128,4626,0.0,0.0,0.0,0.0,1100,1838,0.0,0.0,5732.0,1274,,,0.0,2227.0,5356,1.0,12.44168879768228,0.49307381699661995,0.0,0.4049228029937229,,,0.0,10.067228141648387,,,0.0,0.0,11.8,17.599999999999998,29.3,0.08509548527281506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0.0,0.0,0.0,0,0,,0,0,,,0,,0,0,0.0,0,0.0,,,,,,,,,1961,1972,10,
